item_id,order_id,product_id,quantity,unit_price
5959,2363,58,4,4845.87
5960,2363,4,4,4872.43
5961,2364,79,3,3221.08
5962,2364,91,2,2067.81
5963,2365,55,3,3874.39
5964,2366,10,4,2988.63
5965,2366,33,2,4792.31
5966,2366,54,4,4660.87
5967,2367,87,2,2404.36
5968,2367,48,4,3916.23
5969,2368,46,2,1746.14
5970,2368,58,4,3586.65
5971,2368,68,3,2836.15
5972,2369,44,5,1206.88
5973,2369,10,5,4866.15
5974,2369,66,2,2227.07
5975,2370,70,5,4524.66
5976,2370,25,5,4439.11
5977,2370,49,1,1446.14
5978,2371,35,3,71.52
5979,2371,45,4,2507.83
5980,2371,8,2,646.68
5981,2372,67,2,3108.35
5982,2372,76,5,2755.46
5983,2372,10,4,3807.17
5984,2372,93,1,4814.54
5985,2373,93,4,1081.2
5986,2373,21,5,1494.18
5987,2373,29,5,4964.55
5988,2373,93,1,1554.9
5989,2374,33,1,3144.42
5990,2374,56,5,4465.07
5991,2374,71,1,2586.91
5992,2374,49,3,1629.16
5993,2375,2,5,2095.36
5994,2376,79,5,2339.46
5995,2377,64,5,1074.54
5996,2378,87,1,1212.81
5997,2378,80,3,209.78
5998,2379,47,5,1490.11
5999,2379,46,1,376.5
6000,2379,52,3,2269.13
6001,2379,47,3,2400.15
6002,2380,28,2,2798.46
6003,2380,2,4,3364.71
6004,2380,97,1,3931.87
6005,2380,51,1,4363.67
6006,2381,41,4,1090.39
6007,2381,92,3,623.2
6008,2381,74,4,82.82
6009,2382,96,4,4644.13
6010,2383,53,1,3316.96
6011,2384,11,4,1923.41
6012,2384,3,2,1501.75
6013,2385,49,5,2341.96
6014,2385,76,1,2575.81
6015,2385,38,2,1189.21
6016,2386,80,4,1674.3
6017,2386,43,3,1351.14
6018,2386,3,4,2805.14
6019,2386,35,2,2118.71
6020,2387,25,2,4361.81
6021,2387,70,2,4073.71
6022,2387,40,5,3536.93
6023,2388,76,4,1916.97
6024,2388,7,5,3535.81
6025,2388,93,1,2593.77
6026,2388,97,3,2611.77
6027,2389,37,1,1481.17
6028,2390,25,4,4906.59
6029,2391,68,4,1337.5
6030,2391,14,2,4019.88
6031,2391,50,1,4543.73
6032,2392,58,5,329.79
6033,2392,22,2,3292.03
6034,2393,3,5,3250.49
6035,2393,38,3,1116.47
6036,2394,88,2,469.59
6037,2395,36,3,1685.28
6038,2395,57,5,3073.61
6039,2396,6,4,968.42
6040,2397,50,5,2451.31
6041,2397,32,1,1938.87
6042,2397,27,4,1774.87
6043,2397,68,2,2238.2
6044,2398,83,3,590.34
6045,2399,37,1,1218.91
6046,2400,59,4,4774.25
6047,2400,63,5,1838.29
6048,2400,75,2,3729.74
6049,2400,93,2,1392.98
6050,2401,62,2,2366.18
6051,2401,76,4,2384.68
6052,2401,43,4,2933.97
6053,2401,16,2,199.03
6054,2402,43,3,3366.58
6055,2402,21,5,3539.07
6056,2402,89,3,4515.68
6057,2403,72,5,734.32
6058,2403,76,4,2048.23
6059,2404,16,2,3391.7
6060,2404,50,4,1384.2
6061,2404,70,5,2160.85
6062,2405,78,1,2620.84
6063,2405,62,5,2148.19
6064,2405,73,1,4935.16
6065,2405,39,1,2719.19
6066,2406,42,5,238.95
6067,2406,93,5,1462.25
6068,2407,88,3,3960.27
6069,2408,60,3,971.98
6070,2408,7,4,731.65
6071,2408,39,3,1750.77
6072,2409,62,5,2089.23
6073,2409,8,5,1703.53
6074,2410,84,2,2770.56
6075,2410,36,1,2309.05
6076,2410,12,5,1266.16
6077,2410,16,3,1940.06
6078,2411,31,4,2753.38
6079,2412,30,3,2098.83
6080,2413,87,1,2821.15
6081,2414,69,4,2427.53
6082,2414,1,4,1823.23
6083,2414,14,2,2899.81
6084,2415,77,2,4926.39
6085,2415,51,4,4195.74
6086,2416,89,3,3877.33
6087,2416,51,2,505.35
6088,2416,62,4,381.89
6089,2416,52,2,2061.34
6090,2417,95,5,2085.25
6091,2417,52,2,3987.88
6092,2417,98,5,1992.03
6093,2417,69,1,1246.86
6094,2418,19,4,692.64
6095,2418,88,5,2602.78
6096,2419,4,5,1301.68
6097,2419,51,3,4055.34
6098,2419,36,5,2458.23
6099,2420,100,3,1163.74
6100,2421,35,2,4094.77
6101,2421,73,3,1471.96
6102,2421,17,1,3281.14
6103,2422,22,1,4530.02
6104,2422,84,1,4246.83
6105,2422,90,2,4326.98
6106,2422,79,2,4488.83
6107,2423,69,1,4589.76
6108,2423,87,5,856.35
6109,2424,46,2,4299.54
6110,2425,4,3,3183.27
6111,2425,52,5,2160.27
6112,2425,54,5,245.17
6113,2426,77,2,4388.95
6114,2427,12,3,708.51
6115,2427,39,1,4750.5
6116,2428,41,4,1668.92
6117,2429,89,2,2337.74
6118,2429,67,4,4881.5
6119,2429,12,2,2427.86
6120,2430,31,2,1233.16
6121,2430,43,4,4696.3
6122,2431,20,1,513.71
6123,2431,35,3,3992.8
6124,2431,58,4,4817.62
6125,2432,54,2,4426.96
6126,2433,7,4,1442.64
6127,2433,2,2,435.18
6128,2433,40,1,3199.76
6129,2434,32,2,3210.28
6130,2434,48,2,1099.15
6131,2434,82,4,1878.8
6132,2434,47,3,2175.97
6133,2435,17,1,1140.89
6134,2436,95,4,2302.06
6135,2436,23,4,1338.53
6136,2436,87,1,426.82
6137,2437,91,5,4496.01
6138,2437,15,3,3414.26
6139,2438,28,3,4388.61
6140,2438,82,3,4136.48
6141,2438,44,4,670.59
6142,2439,96,1,2507.71
6143,2439,66,1,4186.66
6144,2439,32,5,1454.44
6145,2439,92,4,3985.69
6146,2440,32,3,3884.36
6147,2441,87,3,3111.27
6148,2441,65,3,141.36
6149,2441,90,5,4429.25
6150,2441,18,3,306.36
6151,2442,86,3,3855.77
6152,2442,54,3,436.5
6153,2442,8,4,3103.27
6154,2443,14,1,3139.97
6155,2443,93,3,3867.93
6156,2443,59,2,3213.93
6157,2443,20,3,1230.09
6158,2444,30,1,1612.19
6159,2445,49,3,1178.11
6160,2445,98,5,3923.73
6161,2445,35,2,2757.9
6162,2446,33,1,352.85
6163,2446,22,2,581.96
6164,2446,46,1,4781.4
6165,2447,32,1,4408.55
6166,2447,44,2,2930.05
6167,2447,5,2,3807.08
6168,2447,82,2,4730.69
6169,2448,50,2,174.29
6170,2448,43,3,3856.41
6171,2449,91,3,4699.78
6172,2449,93,4,4103.84
6173,2449,65,3,3054.65
6174,2450,50,3,3679.51
6175,2450,57,5,3472.64
6176,2450,30,5,1252.59
6177,2451,27,1,195.95
6178,2451,88,3,443.26
6179,2451,70,5,2566.89
6180,2452,71,4,2677.24
6181,2452,24,5,4704.19
6182,2452,2,5,1733.52
6183,2452,24,5,1249.13
6184,2453,67,2,109.98
6185,2453,10,5,3032.43
6186,2453,56,3,3174.25
6187,2453,76,5,1497.43
6188,2454,58,3,1740.29
6189,2455,21,3,3410.63
6190,2455,49,4,67.54
6191,2455,27,2,2265.17
6192,2455,69,5,2263.9
6193,2456,43,1,3983.61
6194,2456,71,1,3339.43
6195,2456,5,4,1739.94
6196,2456,85,2,275.95
6197,2457,75,1,4439.01
6198,2457,37,2,2926.02
6199,2457,81,4,4138.12
6200,2457,69,3,2426.05
6201,2458,25,5,880.35
6202,2458,20,3,3164.15
6203,2458,33,3,114.5
6204,2458,62,2,3195.48
6205,2459,11,5,3280.97
6206,2459,96,1,647.92
6207,2459,24,1,3798.59
6208,2459,97,4,2467.07
6209,2460,79,1,3688.12
6210,2460,80,3,4642.67
6211,2461,11,4,2104.79
6212,2461,54,3,2442.91
6213,2461,4,4,3487.18
6214,2461,29,3,955.61
6215,2462,54,3,719.13
6216,2462,90,1,2741.35
6217,2462,14,2,106.61
6218,2463,10,4,446.27
6219,2464,23,1,1686.12
6220,2464,73,1,344.1
6221,2465,38,1,4046.33
6222,2465,50,4,3571.14
6223,2465,35,2,4749.53
6224,2465,71,4,169.79
6225,2466,19,5,4293.77
6226,2466,31,1,2019.22
6227,2466,18,2,696.98
6228,2467,49,3,4928.19
6229,2467,61,1,238.78
6230,2467,7,4,353.47
6231,2468,83,2,2482.65
6232,2468,59,5,2681.59
6233,2468,80,2,408.38
6234,2468,16,5,633.5
6235,2469,59,2,4041.28
6236,2470,65,3,2381.07
6237,2471,93,1,3293.75
6238,2472,8,3,3848.61
6239,2472,35,4,3206.7
6240,2472,87,4,3713.98
6241,2472,70,3,2299.99
6242,2473,58,5,155.38
6243,2473,29,2,2022.4
6244,2473,60,3,3184.49
6245,2474,99,4,4661.75
6246,2474,11,1,4100.78
6247,2474,98,5,3594.84
6248,2475,96,4,2669.81
6249,2475,70,4,1606.72
6250,2476,99,1,2713.33
6251,2476,37,3,4205.07
6252,2477,34,2,172.78
6253,2477,79,5,911.78
6254,2478,5,1,166.1
6255,2478,51,4,1780.09
6256,2478,34,4,1768.73
6257,2478,91,5,2199.12
6258,2479,92,1,4744.97
6259,2479,27,5,740.53
6260,2479,11,1,2381.97
6261,2480,82,2,310.86
6262,2480,45,5,861.08
6263,2481,23,4,4785.45
6264,2481,88,2,4334.6
6265,2481,70,1,3924.71
6266,2481,96,3,2789.28
6267,2482,69,5,3581.73
6268,2483,14,2,3870.27
6269,2484,39,3,3525.33
6270,2485,8,4,4908.79
6271,2485,88,4,4616.83
6272,2486,12,1,711.02
6273,2486,14,4,2606.84
6274,2487,73,5,4504.92
6275,2488,54,4,4872.17
6276,2488,48,2,471.98
6277,2488,20,4,2445.77
6278,2488,84,4,617.0
6279,2489,58,1,4683.18
6280,2490,68,4,1406.76
6281,2490,95,3,549.21
6282,2490,61,2,1782.09
6283,2490,78,3,2167.27
6284,2491,25,4,1494.51
6285,2491,24,3,903.35
6286,2491,59,4,4630.65
6287,2492,92,4,4065.65
6288,2492,29,5,1900.94
6289,2492,50,4,218.33
6290,2492,93,2,4872.11
6291,2493,85,4,3711.01
6292,2493,4,1,1361.94
6293,2494,79,3,3576.79
6294,2495,87,4,3990.31
6295,2496,45,1,3123.88
6296,2497,94,2,747.13
6297,2497,8,3,2463.94
6298,2497,63,2,1717.1
6299,2497,76,4,422.74
6300,2498,47,5,4884.5
6301,2499,88,2,1189.01
6302,2499,100,5,3879.13
6303,2499,12,4,672.24
6304,2500,56,2,2760.33
6305,2501,42,4,2018.15
6306,2502,4,5,2698.98
6307,2502,45,1,3212.58
6308,2503,34,2,1406.85
6309,2503,73,2,2066.69
6310,2504,56,5,353.12
6311,2504,67,4,2242.48
6312,2504,81,2,1457.65
6313,2505,38,3,515.77
6314,2505,55,4,1968.82
6315,2506,69,4,3738.69
6316,2507,3,5,2065.03
6317,2507,64,3,695.89
6318,2508,18,4,2664.92
6319,2508,94,3,2636.33
6320,2509,78,2,2939.32
6321,2510,14,4,3376.49
6322,2510,72,5,250.55
6323,2510,40,3,1360.83
6324,2511,49,2,2218.49
6325,2511,27,2,555.29
6326,2512,44,5,526.08
6327,2512,86,5,4562.1
6328,2513,52,2,1366.47
6329,2513,33,1,3133.24
6330,2513,96,3,1343.11
6331,2513,60,4,1738.33
6332,2514,99,2,1551.59
6333,2514,79,4,2604.42
6334,2515,98,1,2090.51
6335,2515,23,1,2409.49
6336,2515,10,4,566.34
6337,2516,89,2,3163.47
6338,2516,39,3,1339.73
6339,2516,59,1,3572.88
6340,2517,1,1,1804.51
6341,2517,57,3,3430.6
6342,2517,91,5,4777.24
6343,2518,54,4,1596.4
6344,2518,59,5,1525.68
6345,2518,29,5,3349.13
6346,2518,16,2,2307.88
6347,2519,64,5,3876.47
6348,2520,45,5,1466.45
6349,2520,23,2,4604.82
6350,2521,17,3,4139.24
6351,2521,97,5,2706.92
6352,2521,50,1,3333.63
6353,2522,32,3,584.02
6354,2522,55,3,1591.45
6355,2522,14,3,538.6
6356,2523,5,1,1499.86
6357,2524,29,5,3222.35
6358,2524,88,1,3165.31
6359,2524,74,5,4105.82
6360,2524,31,3,2622.9
6361,2525,72,1,3387.29
6362,2525,18,4,2400.39
6363,2525,18,4,4899.25
6364,2526,42,4,3253.51
6365,2527,25,5,72.25
6366,2527,76,1,3421.69
6367,2527,37,3,2462.89
6368,2528,2,5,59.86
6369,2528,25,1,3976.99
6370,2528,97,5,2995.75
6371,2529,22,5,3194.31
6372,2529,52,3,4149.18
6373,2530,42,5,3756.81
6374,2530,5,2,3487.95
6375,2530,32,4,2132.87
6376,2530,42,2,4116.06
6377,2531,72,4,4832.55
6378,2531,68,1,4647.55
6379,2531,31,5,4398.92
6380,2532,54,2,4953.92
6381,2532,6,1,2794.4
6382,2532,47,5,2741.56
6383,2533,68,5,2581.71
6384,2534,90,2,50.25
6385,2535,25,4,2713.49
6386,2535,70,4,4333.07
6387,2535,95,4,3166.66
6388,2536,7,2,99.9
6389,2536,10,1,4925.98
6390,2537,98,4,2876.96
6391,2538,22,2,4371.84
6392,2538,76,4,1923.39
6393,2539,22,1,1863.08
6394,2539,9,3,4263.54
6395,2539,90,1,4878.92
6396,2539,72,1,2254.44
6397,2540,59,2,3117.27
6398,2540,22,5,1575.86
6399,2541,85,5,2074.05
6400,2541,43,5,3856.11
6401,2542,40,5,879.09
6402,2542,50,2,2819.26
6403,2543,83,3,3098.04
6404,2543,45,5,487.81
6405,2543,79,2,3867.68
6406,2543,96,2,4703.72
6407,2544,47,5,2545.55
6408,2544,59,2,4466.53
6409,2544,84,2,1349.6
6410,2545,83,5,4089.4
6411,2545,13,4,454.14
6412,2546,45,3,4802.13
6413,2547,47,2,141.83
6414,2547,82,2,2955.74
6415,2547,12,3,3611.9
6416,2547,77,1,4904.5
6417,2548,9,4,2366.68
6418,2548,42,2,3277.81
6419,2548,24,4,2999.2
6420,2549,36,3,4261.51
6421,2550,10,5,4764.28
6422,2551,61,2,2590.95
6423,2552,67,3,2703.37
6424,2552,62,3,2955.18
6425,2552,6,1,2902.77
6426,2553,54,2,2785.5
6427,2553,100,5,4852.28
6428,2554,95,5,4209.44
6429,2554,64,2,4937.09
6430,2554,8,5,3206.79
6431,2555,46,4,4020.72
6432,2556,73,4,1461.86
6433,2557,98,3,2259.5
6434,2557,88,2,3305.1
6435,2558,43,3,4972.57
6436,2558,90,3,4372.55
6437,2559,65,1,3525.9
6438,2559,71,3,2150.52
6439,2559,77,1,57.11
6440,2559,44,5,600.54
6441,2560,49,2,1402.33
6442,2560,24,3,3122.36
6443,2561,62,1,73.11
6444,2561,45,1,2882.16
6445,2561,6,4,4486.56
6446,2562,18,3,3487.34
6447,2562,100,4,300.56
6448,2562,47,4,3461.03
6449,2562,21,3,2686.66
6450,2563,37,4,1962.38
6451,2563,7,5,1102.49
6452,2563,57,2,3363.35
6453,2563,78,1,4726.38
6454,2564,87,1,232.92
6455,2565,32,3,3222.67
6456,2565,40,1,2549.21
6457,2565,34,2,275.52
6458,2565,20,2,1014.04
6459,2566,100,5,2409.83
6460,2566,45,4,1283.5
6461,2566,100,4,4963.65
6462,2567,65,4,1921.82
6463,2567,58,3,3651.96
6464,2568,18,3,2569.17
6465,2568,72,3,4706.6
6466,2568,70,3,171.13
6467,2569,98,4,1373.5
6468,2569,65,4,2649.46
6469,2569,85,4,1583.91
6470,2569,66,4,602.26
6471,2570,7,1,919.97
6472,2571,34,4,3223.32
6473,2571,44,2,1231.41
6474,2571,57,5,2573.09
6475,2572,75,3,3195.4
6476,2572,66,3,1474.75
6477,2573,37,1,3462.7
6478,2574,48,1,1678.26
6479,2574,96,4,1099.44
6480,2574,26,4,249.84
6481,2575,84,1,4271.11
6482,2575,67,1,2973.16
6483,2575,83,1,1029.23
6484,2576,47,5,1773.87
6485,2576,73,3,859.48
6486,2576,74,5,4699.08
6487,2576,86,2,1268.45
6488,2577,37,1,3099.19
6489,2577,79,4,4243.37
6490,2578,93,1,450.85
6491,2578,1,1,3583.45
6492,2578,49,4,3500.82
6493,2578,59,3,4707.13
6494,2579,49,1,4157.62
6495,2579,70,5,4861.85
6496,2580,78,2,2220.52
6497,2580,34,2,3438.04
6498,2580,74,3,2378.13
6499,2581,82,3,3888.97
6500,2581,50,5,2689.41
6501,2582,92,5,2118.66
6502,2582,51,1,3518.02
6503,2583,59,4,1570.28
6504,2583,94,3,2641.35
6505,2583,8,5,1499.93
6506,2583,11,5,2100.59
6507,2584,21,1,4530.68
6508,2584,58,5,3693.47
6509,2584,82,1,4304.73
6510,2585,85,1,714.11
6511,2585,54,1,1884.02
6512,2586,39,1,742.71
6513,2586,81,5,3774.87
6514,2586,39,3,3124.8
6515,2586,69,4,2146.12
6516,2587,48,5,4361.29
6517,2587,13,2,2108.01
6518,2587,12,2,221.98
6519,2588,58,2,590.52
6520,2588,67,2,1775.34
6521,2589,14,2,3696.06
6522,2589,98,3,1672.52
6523,2589,92,2,1049.01
6524,2590,89,5,326.18
6525,2590,96,2,1480.43
6526,2590,41,4,433.93
6527,2591,99,4,4969.39
6528,2592,35,2,1698.07
6529,2592,37,5,671.52
6530,2592,53,2,712.3
6531,2592,90,1,811.6
6532,2593,60,3,3188.05
6533,2594,17,5,3730.87
6534,2595,49,1,3916.82
6535,2596,50,2,4160.56
6536,2596,36,2,1077.76
6537,2596,88,4,60.2
6538,2596,84,4,4853.96
6539,2597,32,3,2020.49
6540,2597,10,4,3209.67
6541,2598,5,2,1687.33
6542,2598,13,3,3619.41
6543,2598,12,3,3406.15
6544,2598,94,2,4738.19
6545,2599,61,2,3265.62
6546,2600,65,3,265.61
6547,2600,94,3,2703.12
6548,2600,22,4,303.89
6549,2600,97,2,4118.64
6550,2601,43,3,3292.93
6551,2601,20,2,1319.53
6552,2602,93,3,4023.69
6553,2602,31,1,3831.02
6554,2602,10,1,4967.39
6555,2603,1,3,1859.58
6556,2604,61,3,4235.93
6557,2604,22,2,1376.39
6558,2605,5,3,2123.21
6559,2605,86,2,1133.72
6560,2605,47,3,2039.13
6561,2605,66,3,2970.83
6562,2606,68,2,2804.89
6563,2607,79,5,3900.66
6564,2607,39,5,3961.53
6565,2608,6,3,3597.03
6566,2609,92,2,4136.79
6567,2609,26,5,66.32
6568,2609,80,2,2059.98
6569,2609,50,1,2911.13
6570,2610,2,3,1296.75
6571,2610,48,1,557.82
6572,2610,41,1,1699.08
6573,2611,45,3,2603.33
6574,2611,98,5,3187.47
6575,2611,96,1,3245.35
6576,2611,42,5,4669.9
6577,2612,96,2,860.83
6578,2612,22,3,949.32
6579,2612,33,2,139.81
6580,2612,52,2,3466.49
6581,2613,5,4,4270.25
6582,2614,13,2,1939.92
6583,2614,31,3,2979.09
6584,2614,98,1,4233.4
6585,2614,92,2,4175.13
6586,2615,71,4,588.61
6587,2615,19,2,830.69
6588,2616,87,1,1384.37
6589,2616,92,2,3198.28
6590,2616,43,3,725.01
6591,2616,34,5,823.19
6592,2617,31,1,785.88
6593,2617,89,2,3881.29
6594,2617,8,1,184.79
6595,2618,17,4,2655.81
6596,2618,78,2,2745.64
6597,2619,34,2,1697.91
6598,2619,83,5,4189.07
6599,2620,92,2,1711.47
6600,2621,78,3,4867.23
6601,2621,15,4,4987.24
6602,2622,76,3,4476.64
6603,2622,90,5,1410.24
6604,2623,49,3,327.22
6605,2623,99,5,3780.41
6606,2623,77,4,2318.94
6607,2623,47,2,1911.02
6608,2624,1,5,986.64
6609,2624,83,4,246.73
6610,2624,7,4,1267.62
6611,2625,49,1,687.86
6612,2625,25,1,3620.54
6613,2626,55,4,4205.6
6614,2626,21,4,390.86
6615,2626,96,2,2175.14
6616,2627,38,3,4067.68
6617,2627,86,5,2882.34
6618,2628,59,2,2742.26
6619,2628,95,2,3471.49
6620,2628,25,5,823.19
6621,2628,36,4,872.57
6622,2629,22,2,4958.47
6623,2629,68,2,1024.13
6624,2630,26,5,4697.11
6625,2631,23,2,1126.48
6626,2631,77,1,1954.67
6627,2631,63,1,3868.48
6628,2632,6,1,4993.42
6629,2632,39,1,900.26
6630,2632,44,2,968.35
6631,2633,33,3,1969.96
6632,2633,87,1,2635.89
6633,2634,74,2,4530.02
6634,2634,90,3,221.3
6635,2635,21,5,3473.26
6636,2635,26,4,1427.76
6637,2635,46,2,4302.39
6638,2635,71,2,1075.75
6639,2636,66,5,1857.79
6640,2636,80,1,3670.26
6641,2636,79,1,1734.71
6642,2636,98,1,2917.56
6643,2637,44,5,2436.98
6644,2637,74,3,343.02
6645,2637,90,2,1759.55
6646,2638,17,2,950.42
6647,2638,90,2,119.34
6648,2638,62,1,2819.82
6649,2638,9,5,2206.87
6650,2639,65,3,1999.39
6651,2639,59,3,2358.57
6652,2639,81,3,882.53
6653,2640,35,5,1285.58
6654,2641,83,4,4353.72
6655,2641,6,5,3208.22
6656,2641,49,5,725.07
6657,2642,59,1,3744.09
6658,2642,43,2,3403.56
6659,2643,82,3,4466.94
6660,2643,14,1,3742.68
6661,2643,8,3,1807.68
6662,2644,23,3,4893.36
6663,2644,19,4,3315.58
6664,2644,58,4,4486.91
6665,2644,65,1,3940.46
6666,2645,7,3,2863.7
6667,2645,39,4,225.24
6668,2645,26,4,4116.4
6669,2646,37,3,3810.66
6670,2646,92,2,166.14
6671,2647,35,2,744.15
6672,2647,53,1,1509.91
6673,2647,29,3,4348.96
6674,2648,62,1,1758.89
6675,2648,92,3,990.82
6676,2649,6,5,371.54
6677,2650,69,2,3270.2
6678,2650,4,5,4572.74
6679,2650,95,3,1241.81
6680,2650,10,2,859.49
6681,2651,21,4,1414.39
6682,2651,57,3,2218.24
6683,2651,60,1,2202.59
6684,2652,38,3,858.46
6685,2652,53,2,233.22
6686,2652,85,1,2328.0
6687,2652,11,1,3672.1
6688,2653,14,2,1506.91
6689,2654,68,1,1891.0
6690,2654,78,3,4715.1
6691,2654,14,1,3707.51
6692,2655,40,5,3281.91
6693,2655,4,3,1318.08
6694,2655,9,1,3306.58
6695,2655,100,1,2224.64
6696,2656,89,1,3673.23
6697,2656,38,5,906.29
6698,2657,37,5,3024.7
6699,2658,92,4,1481.36
6700,2659,11,2,413.25
6701,2659,59,1,3372.66
6702,2659,36,2,421.45
6703,2660,48,1,1124.28
6704,2660,47,5,2592.14
6705,2660,71,3,242.54
6706,2661,2,4,2252.12
6707,2661,46,1,1373.0
6708,2661,34,5,1178.32
6709,2661,10,3,2045.53
6710,2662,16,3,3610.92
6711,2662,59,4,306.16
6712,2662,20,1,1746.67
6713,2663,70,4,618.55
6714,2663,43,1,631.53
6715,2664,23,4,4238.04
6716,2664,33,2,3769.45
6717,2664,79,2,1353.06
6718,2664,5,4,569.94
6719,2665,42,1,3177.43
6720,2665,90,4,974.54
6721,2665,41,3,1116.48
6722,2665,90,1,2509.05
6723,2666,10,2,770.85
6724,2666,57,2,1643.44
6725,2666,5,5,3257.36
6726,2666,40,3,4077.74
6727,2667,39,1,2766.53
6728,2667,56,1,3711.46
6729,2668,87,5,685.23
6730,2668,99,2,4072.2
6731,2668,53,1,540.72
6732,2668,2,5,3690.15
6733,2669,10,5,4916.35
6734,2669,99,3,3874.33
6735,2670,77,5,3430.89
6736,2671,22,5,2285.77
6737,2672,76,2,3325.74
6738,2673,67,5,2264.95
6739,2673,40,1,1710.38
6740,2674,80,2,4012.58
6741,2674,34,2,1524.37
6742,2674,43,1,785.81
6743,2675,34,2,2422.06
6744,2675,69,4,3145.49
6745,2675,51,4,4476.47
6746,2675,71,1,4399.7
6747,2676,43,1,4763.36
6748,2677,73,2,3509.25
6749,2677,60,2,4105.01
6750,2678,3,4,2488.91
6751,2678,64,5,2607.44
6752,2679,59,4,2562.61
6753,2679,2,4,65.07
6754,2679,89,2,1294.65
6755,2679,7,5,3067.91
6756,2680,82,3,462.06
6757,2680,89,2,995.43
6758,2681,46,4,2902.85
6759,2682,72,2,3375.58
6760,2683,50,1,4151.71
6761,2683,50,2,129.95
6762,2683,58,2,2968.67
6763,2683,42,1,3412.08
6764,2684,83,4,336.83
6765,2684,88,5,4585.33
6766,2684,54,5,2145.19
6767,2684,15,1,4261.74
6768,2685,71,3,58.15
6769,2686,80,1,3724.31
6770,2686,24,4,1985.85
6771,2687,28,4,152.16
6772,2687,68,4,1181.21
6773,2687,27,2,4090.31
6774,2687,77,3,268.02
6775,2688,90,4,3231.7
6776,2688,64,4,92.51
6777,2688,92,3,1803.39
6778,2688,68,1,3260.6
6779,2689,7,5,314.03
6780,2689,28,1,2109.64
6781,2689,80,2,1835.5
6782,2690,45,3,4461.14
6783,2691,40,1,2945.94
6784,2691,96,3,3885.44
6785,2691,17,3,1095.35
6786,2692,51,1,1890.42
6787,2693,77,5,3069.6
6788,2693,6,4,2024.7
6789,2694,98,5,592.32
6790,2695,79,5,1091.95
6791,2695,64,5,1354.46
6792,2695,2,2,712.96
6793,2696,58,4,1431.46
6794,2697,16,4,2205.49
6795,2698,48,1,4846.77
6796,2698,86,1,1431.43
6797,2698,64,3,3226.35
6798,2699,95,1,1695.4
6799,2699,58,3,3240.89
6800,2700,23,5,1645.1
6801,2700,92,5,1276.56
6802,2701,5,2,4736.8
6803,2701,8,2,2151.28
6804,2701,38,5,2175.27
6805,2701,47,4,2386.31
6806,2702,27,3,4715.37
6807,2702,41,2,1330.62
6808,2702,90,4,1458.05
6809,2703,64,1,2614.7
6810,2703,22,1,2318.06
6811,2704,98,1,1077.07
6812,2705,1,1,65.14
6813,2706,1,5,803.52
6814,2706,31,3,4537.79
6815,2707,2,5,3442.53
6816,2707,4,5,2346.99
6817,2707,63,5,2697.1
6818,2707,46,1,4438.79
6819,2708,11,5,141.46
6820,2708,51,3,1596.53
6821,2708,77,1,1439.45
6822,2708,76,3,3737.04
6823,2709,92,1,2199.14
6824,2709,83,2,669.43
6825,2709,22,4,3464.6
6826,2709,57,2,2186.06
6827,2710,44,3,3913.59
6828,2711,22,4,145.67
6829,2712,67,3,4264.56
6830,2712,53,3,3619.1
6831,2713,12,5,2959.37
6832,2713,50,5,2560.36
6833,2714,33,5,2901.85
6834,2714,28,2,3359.94
6835,2714,58,3,1793.77
6836,2714,78,1,2684.6
6837,2715,30,5,1505.48
6838,2715,57,4,467.08
6839,2716,39,3,1158.1
6840,2716,92,2,3364.65
6841,2716,99,4,4524.79
6842,2717,99,1,3121.38
6843,2717,8,5,1679.98
6844,2717,44,2,3900.67
6845,2717,60,5,1564.5
6846,2718,97,2,568.2
6847,2718,92,2,3286.93
6848,2718,24,5,129.39
6849,2718,21,3,4665.8
6850,2719,83,4,2709.24
6851,2719,44,2,4242.4
6852,2720,52,1,1620.86
6853,2720,21,1,3789.7
6854,2720,55,4,2046.05
6855,2721,67,5,2074.05
6856,2722,3,4,4729.86
6857,2723,41,5,4433.78
6858,2723,58,5,3404.48
6859,2723,91,3,690.7
6860,2723,48,4,1834.64
6861,2724,97,5,1131.74
6862,2724,43,3,3527.11
6863,2725,81,3,3623.4
6864,2726,3,2,4412.3
6865,2726,71,4,1008.51
6866,2726,26,3,1916.2
6867,2727,78,1,2639.72
6868,2727,33,3,3055.44
6869,2727,51,1,730.36
6870,2727,92,4,3978.6
6871,2728,24,5,3562.89
6872,2728,29,1,1755.54
6873,2729,3,4,132.44
6874,2729,77,1,3108.95
6875,2730,91,5,3495.31
6876,2730,67,4,4721.87
6877,2730,10,3,357.47
6878,2731,31,3,4056.39
6879,2731,10,2,3050.59
6880,2732,78,3,1767.96
6881,2732,97,1,2564.36
6882,2733,100,4,2822.34
6883,2733,14,3,3270.49
6884,2734,19,3,166.99
6885,2734,40,2,2655.49
6886,2734,18,1,4112.86
6887,2735,87,1,3269.31
6888,2735,8,4,2566.39
6889,2735,58,4,4342.46
6890,2736,1,1,3897.64
6891,2736,25,3,2446.6
6892,2736,82,4,3579.25
6893,2737,51,4,1084.44
6894,2737,50,1,1382.16
6895,2738,61,3,468.45
6896,2738,46,1,4163.33
6897,2738,95,2,791.66
6898,2739,56,4,3558.48
6899,2739,83,3,2566.11
6900,2739,99,2,4805.66
6901,2740,84,2,2112.05
6902,2740,70,3,422.21
