order_id,user_id,status,total_amount,created_at
2464,32,completed,8585.94,2024-05-20 00:19:00
2465,456,returned,7314.61,2024-03-22 03:03:00
2466,377,pending,6493.14,2024-08-04 23:56:00
2467,382,completed,2871.79,2024-11-30 00:19:00
2468,789,completed,8995.36,2024-06-03 04:16:00
2469,468,pending,1291.22,2024-11-21 23:43:00
2470,812,completed,8814.88,2024-08-31 05:00:00
2471,116,completed,7275.61,2024-08-21 18:44:00
2472,571,cancelled,2773.66,2024-12-25 18:30:00
2473,65,pending,2233.21,2024-07-22 21:24:00
2474,31,completed,5024.49,2024-08-26 13:11:00
2475,997,completed,5809.93,2024-01-23 21:04:00
2476,983,cancelled,7128.03,2024-09-02 06:51:00
2477,274,completed,6745.3,2024-04-06 07:44:00
2478,459,completed,9958.79,2024-01-23 18:53:00
2479,878,returned,5633.55,2024-12-25 15:50:00
2480,238,completed,2936.52,2024-02-15 19:23:00
2481,468,returned,5491.45,2024-07-10 21:57:00
2482,381,pending,3275.04,2024-11-23 11:26:00
2483,179,returned,3783.89,2024-06-26 09:09:00
2484,834,returned,6789.54,2024-07-27 11:27:00
2485,89,cancelled,8859.25,2024-06-19 11:41:00
2486,478,returned,7561.66,2024-12-14 05:56:00
2487,44,cancelled,5112.89,2024-11-16 04:38:00
2488,350,pending,8525.87,2024-10-20 04:52:00
2489,812,pending,8264.39,2024-07-21 02:52:00
2490,430,completed,9905.99,2024-10-05 01:33:00
2491,107,completed,2621.7,2024-10-08 21:10:00
2492,758,pending,6871.71,2024-06-20 15:07:00
2493,334,cancelled,5529.66,2024-07-21 16:42:00
2494,840,returned,2268.81,2024-06-28 23:26:00
2495,705,completed,2335.57,2024-11-25 14:09:00
2496,855,pending,7190.4,2024-09-15 03:31:00
2497,148,completed,6979.88,2024-06-05 07:48:00
2498,416,cancelled,8269.8,2024-10-04 20:06:00
2499,975,pending,332.71,2024-01-16 09:07:00
2500,213,pending,8293.8,2024-12-14 02:04:00
2501,260,returned,9515.03,2024-08-04 11:42:00
2502,413,completed,7008.4,2024-06-02 10:24:00
2503,384,pending,3107.49,2024-11-13 18:58:00
2504,490,completed,6823.26,2024-01-17 15:20:00
2505,360,completed,2632.24,2024-08-30 12:48:00
2506,552,completed,4284.75,2024-10-27 19:56:00
2507,360,returned,9946.92,2024-07-13 01:31:00
2508,778,completed,4801.23,2024-10-05 02:05:00
2509,252,completed,4601.39,2024-06-21 07:38:00
2510,481,completed,3296.44,2024-10-09 22:54:00
2511,463,pending,6175.8,2024-02-18 00:43:00
2512,132,completed,9361.83,2024-08-15 02:32:00
2513,186,returned,2819.94,2024-10-16 12:51:00
2514,948,completed,2606.72,2024-03-01 22:33:00
2515,503,pending,9032.39,2024-05-30 05:02:00
2516,298,cancelled,4324.64,2024-12-17 04:53:00
2517,79,pending,4873.25,2024-05-07 00:24:00
2518,795,pending,7747.38,2024-01-23 09:11:00
2519,229,cancelled,8669.1,2024-10-25 15:14:00
2520,731,returned,8103.34,2024-02-29 03:10:00
2521,143,pending,7429.53,2024-11-05 18:01:00
2522,449,returned,3730.09,2024-12-23 13:01:00
2523,726,cancelled,6384.84,2024-02-24 13:30:00
2524,35,cancelled,4419.28,2024-12-25 13:04:00
2525,67,completed,2701.48,2024-12-06 11:30:00
2526,411,pending,9075.5,2024-03-11 03:01:00
2527,166,completed,5747.16,2024-12-06 06:28:00
2528,676,cancelled,5617.95,2024-09-01 02:50:00
2529,673,pending,5862.99,2024-02-29 17:02:00
2530,238,pending,1559.13,2024-03-09 23:44:00
2531,401,completed,3781.4,2024-09-18 00:07:00
2532,538,cancelled,5897.17,2024-01-05 09:56:00
2533,831,pending,3263.34,2024-05-04 15:51:00
2534,219,pending,6673.96,2024-09-01 15:13:00
2535,102,pending,3939.79,2024-11-20 20:34:00
2536,880,completed,1546.51,2024-03-06 16:09:00
2537,882,completed,4829.12,2024-02-07 18:10:00
2538,253,returned,8413.73,2024-07-04 07:52:00
2539,269,returned,690.76,2024-08-09 01:55:00
2540,329,returned,373.89,2024-12-09 23:59:00
2541,383,returned,4553.3,2024-04-25 23:58:00
2542,131,returned,6187.47,2024-09-17 13:41:00
2543,893,pending,2489.27,2024-09-23 09:31:00
2544,792,completed,4384.14,2024-01-16 13:04:00
2545,576,completed,7074.3,2024-03-15 20:02:00
2546,379,cancelled,3993.35,2024-08-25 20:51:00
2547,940,cancelled,3104.62,2024-10-01 19:20:00
2548,942,cancelled,8568.25,2024-08-28 16:31:00
2549,396,pending,4746.35,2024-02-16 22:31:00
2550,999,cancelled,5374.12,2024-11-11 20:04:00
2551,258,cancelled,9348.19,2024-05-27 19:32:00
2552,234,cancelled,9275.52,2024-06-14 07:36:00
2553,196,cancelled,9726.17,2024-04-08 10:33:00
2554,693,returned,2857.37,2024-11-02 13:42:00
2555,675,pending,7706.31,2024-03-12 22:18:00
2556,195,cancelled,7154.95,2024-10-10 10:13:00
2557,818,returned,5859.32,2024-03-29 03:46:00
2558,741,cancelled,6422.09,2024-04-15 19:50:00
2559,649,cancelled,1912.47,2024-11-27 15:23:00
2560,252,returned,4895.0,2024-05-18 18:29:00
2561,551,cancelled,1548.77,2024-11-06 02:16:00
2562,128,returned,8149.83,2024-07-20 00:04:00
2563,194,cancelled,9285.28,2024-08-20 17:37:00
2564,841,cancelled,5160.07,2024-08-03 06:17:00
2565,53,returned,6318.32,2024-09-07 19:06:00
2566,488,returned,3930.16,2024-03-02 04:11:00
2567,126,cancelled,7625.23,2024-01-28 01:54:00
2568,72,cancelled,1163.87,2024-10-01 08:08:00
2569,803,completed,9264.9,2024-12-17 13:13:00
2570,41,completed,197.58,2024-06-21 19:46:00
2571,284,cancelled,4355.05,2024-04-28 07:39:00
2572,619,cancelled,9285.73,2024-06-30 07:09:00
2573,24,cancelled,7647.28,2024-03-28 12:13:00
2574,555,completed,9549.29,2024-02-16 18:47:00
2575,629,cancelled,8114.55,2024-03-04 03:15:00
2576,866,returned,2287.64,2024-08-23 19:10:00
2577,914,pending,9184.49,2024-05-23 03:00:00
2578,245,cancelled,4408.41,2024-11-03 12:28:00
2579,219,pending,1093.63,2024-02-11 13:45:00
2580,455,returned,1588.82,2024-07-15 19:48:00
2581,390,completed,5458.52,2024-05-19 06:56:00
2582,690,returned,4422.84,2024-09-25 10:20:00
2583,22,returned,5124.84,2024-07-17 14:38:00
2584,211,cancelled,1530.71,2024-02-09 19:53:00
2585,716,returned,1766.98,2024-07-25 06:13:00
2586,322,cancelled,4110.51,2024-05-07 22:18:00
2587,921,pending,3856.5,2024-08-28 00:43:00
2588,958,pending,6490.22,2024-02-03 14:45:00
2589,820,completed,3949.81,2024-06-25 11:24:00
2590,21,returned,4419.29,2024-08-16 13:05:00
2591,448,cancelled,3547.48,2024-05-17 11:58:00
2592,267,returned,1665.17,2024-04-22 18:41:00
2593,530,pending,8474.44,2024-07-14 11:03:00
2594,779,pending,990.73,2024-03-22 02:39:00
2595,713,completed,2578.87,2024-09-25 08:28:00
2596,153,cancelled,1502.18,2024-08-11 08:55:00
2597,938,pending,2367.98,2024-06-08 05:33:00
2598,69,pending,8730.92,2024-11-13 01:36:00
2599,671,pending,2953.61,2024-08-28 13:57:00
2600,172,pending,270.1,2024-04-10 19:45:00
2601,79,completed,7751.08,2024-05-17 05:34:00
2602,128,returned,5579.04,2024-07-07 23:11:00
2603,157,pending,2531.9,2024-01-05 10:54:00
2604,176,cancelled,5181.13,2024-01-11 16:32:00
2605,917,completed,3998.68,2024-03-26 01:30:00
2606,160,pending,2495.06,2024-11-07 11:36:00
2607,802,cancelled,4677.81,2024-08-20 05:45:00
2608,113,pending,1704.66,2024-11-06 01:04:00
2609,387,pending,105.68,2024-08-23 16:51:00
2610,502,returned,5548.13,2024-07-25 16:29:00
2611,986,cancelled,7885.21,2024-10-22 22:53:00
2612,768,returned,7541.15,2024-09-25 13:10:00
2613,516,returned,1349.77,2024-01-19 06:04:00
2614,615,cancelled,8435.27,2024-02-29 19:57:00
2615,423,returned,3821.85,2024-07-10 00:20:00
2616,499,pending,7528.08,2024-04-20 13:49:00
2617,654,pending,4554.41,2024-10-29 23:08:00
2618,665,cancelled,4023.97,2024-03-13 00:57:00
2619,233,returned,2603.91,2024-07-23 14:45:00
2620,477,cancelled,8835.6,2024-08-25 04:26:00
2621,983,completed,2529.12,2024-03-15 20:59:00
2622,104,cancelled,3802.95,2024-06-28 14:58:00
2623,396,returned,873.42,2024-05-30 11:52:00
2624,525,returned,501.19,2024-09-02 02:22:00
2625,340,pending,3172.38,2024-09-16 05:00:00
2626,104,pending,7468.94,2024-10-14 08:03:00
2627,26,pending,6343.68,2024-07-09 00:28:00
2628,414,cancelled,8005.26,2024-08-23 11:39:00
2629,335,cancelled,3742.88,2024-09-21 18:07:00
2630,905,returned,7609.08,2024-08-09 16:02:00
2631,683,completed,9986.58,2024-03-19 12:21:00
2632,677,returned,7341.35,2024-11-21 08:09:00
2633,146,pending,1022.58,2024-07-15 08:25:00
2634,226,completed,535.73,2024-01-07 04:12:00
2635,429,pending,4234.13,2024-03-18 13:35:00
2636,582,cancelled,9905.22,2024-04-17 00:04:00
2637,168,completed,2728.53,2024-09-04 02:14:00
2638,480,pending,9255.74,2024-09-09 03:05:00
2639,686,returned,8135.73,2024-06-24 19:46:00
2640,382,returned,9561.12,2024-05-12 18:35:00
2641,562,cancelled,6352.09,2024-06-16 16:09:00
2642,684,cancelled,8081.27,2024-05-05 07:52:00
2643,23,returned,4885.62,2024-06-17 16:19:00
2644,511,returned,607.74,2024-10-29 09:51:00
2645,884,cancelled,1154.32,2024-03-16 17:14:00
2646,865,pending,8819.39,2024-05-07 14:57:00
2647,157,completed,7004.08,2024-09-15 11:26:00
2648,761,returned,4250.99,2024-06-18 09:05:00
2649,249,pending,6268.28,2024-12-05 02:49:00
2650,322,completed,4412.67,2024-08-09 04:26:00
2651,485,completed,3404.48,2024-07-08 03:19:00
2652,242,returned,8803.15,2024-09-08 12:37:00
2653,220,returned,4358.05,2024-04-30 09:15:00
2654,626,pending,3427.5,2024-11-02 10:37:00
2655,386,completed,1096.53,2024-02-12 23:00:00
2656,154,returned,4977.22,2024-02-17 22:41:00
2657,156,completed,120.66,2024-03-31 01:08:00
2658,299,cancelled,6819.52,2024-12-24 11:42:00
2659,586,completed,500.26,2024-06-07 10:06:00
2660,40,completed,9883.03,2024-11-10 00:52:00
2661,945,pending,7916.47,2024-07-19 15:06:00
2662,274,cancelled,6192.81,2024-09-26 02:53:00
2663,628,cancelled,1472.3,2024-08-24 19:54:00
2664,267,pending,6470.29,2024-12-24 16:06:00
2665,509,pending,6921.42,2024-01-17 12:54:00
2666,347,pending,6979.6,2024-08-19 11:32:00
2667,314,cancelled,6569.55,2024-07-24 13:51:00
2668,953,pending,7963.15,2024-06-07 21:20:00
2669,216,pending,4666.74,2024-12-26 04:02:00
2670,82,completed,5918.06,2024-03-01 04:06:00
2671,460,pending,1578.34,2024-02-07 09:49:00
2672,341,cancelled,5834.78,2024-09-03 13:26:00
2673,126,cancelled,9380.62,2024-04-17 15:41:00
2674,35,cancelled,1649.66,2024-04-08 11:04:00
2675,51,completed,8427.1,2024-05-09 12:11:00
2676,833,returned,4688.69,2024-07-22 22:55:00
2677,332,returned,1415.74,2024-06-16 23:45:00
2678,433,cancelled,9584.84,2024-10-17 22:11:00
2679,8,pending,9547.47,2024-07-31 02:31:00
2680,897,cancelled,1566.86,2024-03-12 07:32:00
2681,619,returned,9574.92,2024-04-13 23:11:00
2682,428,completed,7731.51,2024-11-19 11:45:00
2683,352,cancelled,3438.08,2024-02-23 15:49:00
2684,845,pending,2189.51,2024-06-19 21:42:00
2685,879,cancelled,5355.6,2024-09-27 18:39:00
2686,949,pending,4405.88,2024-01-21 14:46:00
2687,606,cancelled,5434.04,2024-08-21 01:18:00
2688,341,completed,4132.63,2024-11-17 02:30:00
2689,850,returned,9297.58,2024-11-07 18:14:00
2690,946,cancelled,8364.54,2024-04-24 14:16:00
2691,308,completed,8185.69,2024-12-08 18:16:00
2692,405,cancelled,142.42,2024-04-27 01:14:00
2693,975,returned,2465.9,2024-01-02 13:03:00
2694,982,completed,8043.67,2024-05-20 17:52:00
2695,922,returned,261.8,2024-11-23 09:49:00
2696,615,completed,5016.69,2024-10-24 06:34:00
2697,678,cancelled,7818.78,2024-04-30 12:35:00
2698,744,cancelled,1854.64,2024-12-01 06:00:00
2699,702,returned,888.8,2024-11-27 07:30:00
2700,22,completed,1385.79,2024-05-12 05:42:00
2701,300,cancelled,4214.2,2024-08-06 06:46:00
2702,168,cancelled,1066.28,2024-05-27 09:34:00
2703,709,completed,854.64,2024-03-20 03:54:00
2704,960,completed,9540.5,2024-02-03 08:11:00
2705,117,returned,3441.55,2024-09-13 17:29:00
2706,524,completed,4864.29,2024-11-10 08:50:00
2707,86,cancelled,7911.1,2024-06-29 05:24:00
2708,826,pending,5498.51,2024-05-08 23:01:00
2709,933,completed,9922.02,2024-03-24 04:21:00
2710,165,pending,4839.03,2024-11-19 11:01:00
2711,349,returned,7947.39,2024-08-09 03:51:00
2712,525,returned,2202.36,2024-04-07 19:40:00
2713,496,completed,9763.76,2024-04-26 21:59:00
2714,935,returned,5618.83,2024-08-22 12:20:00
2715,658,cancelled,2071.22,2024-01-22 01:28:00
2716,193,completed,5752.3,2024-01-09 21:59:00
2717,382,cancelled,4213.78,2024-01-04 10:55:00
2718,475,completed,1427.39,2024-02-19 19:33:00
2719,575,completed,5969.57,2024-08-30 15:35:00
2720,565,cancelled,1285.56,2024-01-17 20:20:00
2721,252,cancelled,5417.11,2024-08-05 09:02:00
2722,880,completed,643.64,2024-06-02 21:08:00
2723,713,cancelled,8175.36,2024-03-19 08:21:00
2724,871,returned,9814.97,2024-09-28 11:04:00
2725,511,cancelled,7412.42,2024-07-27 00:01:00
2726,292,cancelled,1929.28,2024-02-17 04:59:00
2727,538,completed,3689.07,2024-02-18 08:49:00
2728,342,cancelled,8895.24,2024-04-03 18:13:00
2729,597,completed,2392.04,2024-05-21 09:53:00
2730,779,completed,8134.61,2024-10-08 18:55:00
2731,708,cancelled,9072.56,2024-12-02 09:06:00
2732,917,returned,7547.79,2024-01-21 09:58:00
2733,900,returned,1020.38,2024-06-19 08:47:00
2734,54,pending,780.6,2024-10-28 00:06:00
2735,913,returned,521.0,2024-07-03 12:34:00
2736,110,cancelled,1672.19,2024-10-14 07:05:00
2737,343,pending,1932.78,2024-10-18 22:55:00
2738,107,completed,4756.13,2024-12-28 04:10:00
2739,756,pending,9897.5,2024-01-03 21:33:00
2740,897,cancelled,5809.24,2024-04-06 15:35:00
2741,244,completed,4354.26,2024-11-09 21:24:00
2742,198,cancelled,3508.25,2024-07-26 18:26:00
2743,933,cancelled,2766.67,2024-11-11 03:45:00
2744,431,cancelled,6518.54,2024-09-11 00:07:00
2745,416,pending,7493.18,2024-12-19 04:36:00
2746,189,completed,9675.03,2024-05-07 04:45:00
2747,42,pending,9981.64,2024-01-24 23:04:00
2748,701,returned,1416.32,2024-04-21 08:07:00
2749,589,completed,6553.34,2024-02-26 22:00:00
2750,424,completed,3479.43,2024-08-16 04:09:00
2751,742,completed,8701.13,2024-06-15 13:24:00
2752,676,cancelled,4489.78,2024-04-13 20:09:00
2753,212,returned,3596.46,2024-12-06 21:15:00
2754,502,returned,9496.52,2024-08-11 01:16:00
2755,4,returned,4689.47,2024-02-01 01:47:00
2756,470,cancelled,2118.01,2024-02-26 09:09:00
2757,291,cancelled,1852.89,2024-01-08 15:50:00
2758,781,completed,5906.2,2024-06-27 09:41:00
2759,230,returned,2089.15,2024-05-21 15:24:00
2760,277,pending,4855.47,2024-08-12 04:01:00
2761,800,pending,6487.68,2024-07-15 07:35:00
2762,522,pending,1187.26,2024-07-08 16:16:00
2763,707,completed,2790.94,2024-12-03 16:51:00
2764,318,returned,300.97,2024-10-17 03:15:00
2765,921,cancelled,2595.78,2024-05-05 21:59:00
2766,570,pending,6312.44,2024-09-27 00:09:00
2767,982,completed,3341.03,2024-12-19 17:26:00
2768,582,cancelled,114.46,2024-04-09 05:06:00
2769,751,cancelled,7236.72,2024-08-05 08:44:00
2770,824,cancelled,5903.3,2024-11-17 12:42:00
2771,863,cancelled,1051.29,2024-08-29 19:12:00
2772,912,pending,3314.68,2024-06-21 11:30:00
2773,778,pending,5371.61,2024-09-09 07:27:00
2774,981,completed,6928.32,2024-02-22 18:57:00
2775,141,pending,4166.28,2024-01-23 06:29:00
2776,423,completed,1115.89,2024-10-07 14:45:00
2777,139,pending,7406.44,2024-04-21 11:06:00
2778,38,cancelled,215.81,2024-10-27 13:07:00
2779,288,returned,8941.72,2024-02-17 10:59:00
2780,243,completed,1025.75,2024-05-08 19:34:00
2781,765,pending,537.29,2024-12-18 08:34:00
2782,172,completed,9269.66,2024-09-07 06:50:00
2783,422,cancelled,1090.93,2024-09-14 18:14:00
2784,948,cancelled,100.92,2024-12-22 11:59:00
2785,366,returned,5607.24,2024-03-25 00:47:00
2786,100,completed,6706.26,2024-04-08 05:52:00
2787,161,pending,7401.0,2024-04-01 06:52:00
2788,215,pending,1413.02,2024-08-23 01:42:00
2789,461,pending,6224.6,2024-01-17 03:46:00
2790,935,pending,3729.76,2024-06-02 21:27:00
2791,158,completed,8352.83,2024-03-22 15:24:00
2792,8,pending,3807.9,2024-09-29 05:43:00
2793,864,returned,1174.39,2024-03-21 06:04:00
2794,158,returned,1173.55,2024-04-27 22:52:00
2795,171,cancelled,7165.6,2024-12-31 17:56:00
2796,694,cancelled,8875.24,2024-03-21 19:34:00
2797,677,pending,9540.82,2024-08-05 05:39:00
2798,857,returned,2863.84,2024-05-13 19:13:00
2799,949,completed,2043.07,2024-05-31 12:49:00
2800,549,returned,9279.75,2024-10-24 03:50:00
2801,712,pending,9018.23,2024-04-27 23:44:00
2802,547,completed,5644.64,2024-07-21 20:37:00
2803,730,pending,623.03,2024-04-02 17:56:00
2804,238,pending,2480.78,2024-01-26 16:54:00
2805,622,completed,2490.8,2024-10-09 02:21:00
2806,538,completed,2670.62,2024-06-19 17:08:00
2807,848,pending,535.78,2024-09-08 06:08:00
2808,823,pending,7017.88,2024-02-15 16:09:00
2809,640,returned,807.21,2024-11-20 17:05:00
2810,756,cancelled,4662.9,2024-12-14 08:54:00
2811,346,completed,427.75,2024-01-06 00:49:00
2812,681,completed,8642.57,2024-01-16 02:20:00
2813,169,completed,918.06,2024-04-07 15:51:00
2814,101,returned,7858.13,2024-10-02 20:23:00
2815,59,completed,7220.33,2024-06-29 10:24:00
2816,689,completed,7967.43,2024-09-15 20:18:00
2817,771,cancelled,2681.96,2024-02-13 17:52:00
2818,152,returned,2943.12,2024-09-24 02:09:00
2819,180,cancelled,5064.01,2024-01-22 10:24:00
2820,481,completed,5120.72,2024-08-27 00:02:00
2821,614,completed,127.68,2024-05-13 07:24:00
2822,354,cancelled,978.02,2024-09-21 08:33:00
2823,154,returned,3839.44,2024-03-03 07:26:00
2824,153,cancelled,5165.66,2024-06-13 11:42:00
2825,51,cancelled,3170.25,2024-03-28 18:24:00
2826,748,completed,5570.18,2024-01-21 20:30:00
2827,55,returned,2158.37,2024-07-29 19:54:00
2828,629,returned,6219.1,2024-01-09 19:49:00
2829,652,pending,1345.09,2024-02-01 08:51:00
2830,49,completed,8665.99,2024-05-09 16:07:00
2831,912,completed,2689.92,2024-05-12 20:11:00
2832,561,returned,5034.63,2024-05-07 16:12:00
2833,388,pending,5330.38,2024-02-02 12:17:00
2834,249,pending,6762.7,2024-03-13 22:25:00
2835,634,cancelled,7287.3,2024-09-24 18:41:00
2836,686,cancelled,4135.65,2024-03-22 00:15:00
2837,901,returned,7589.15,2024-03-07 11:46:00
2838,743,returned,2217.36,2024-06-07 08:05:00
2839,474,completed,8238.17,2024-05-29 20:24:00
2840,161,cancelled,9466.8,2024-07-10 09:55:00
2841,895,completed,1947.23,2024-04-27 23:43:00
2842,378,cancelled,5480.35,2024-04-05 09:12:00
2843,983,completed,6719.78,2024-08-28 12:19:00
2844,422,cancelled,8644.53,2024-09-19 18:52:00
2845,544,completed,7743.17,2024-02-25 11:15:00
2846,570,pending,8321.11,2024-05-21 10:46:00
2847,996,pending,4710.26,2024-12-22 01:43:00
2848,705,cancelled,471.66,2024-12-17 20:03:00
2849,874,cancelled,2464.29,2024-04-20 06:48:00
2850,844,cancelled,2023.86,2024-09-26 08:37:00
2851,323,completed,4007.73,2024-04-23 04:51:00
2852,105,completed,1036.29,2024-11-03 14:33:00
2853,478,completed,5489.34,2024-11-06 06:15:00
2854,608,completed,6345.65,2024-04-11 15:13:00
2855,138,returned,6475.88,2024-04-25 01:56:00
2856,417,completed,7261.27,2024-02-12 19:48:00
2857,518,returned,7608.14,2024-06-16 12:06:00
2858,473,returned,7811.24,2024-09-25 00:00:00
2859,934,pending,2166.17,2024-01-14 00:37:00
2860,110,cancelled,7808.47,2024-02-27 17:08:00
2861,858,completed,2519.42,2024-07-12 10:30:00
2862,653,returned,2712.48,2024-05-25 19:07:00
2863,984,returned,9175.05,2024-11-13 21:13:00
2864,402,cancelled,6136.45,2024-06-26 04:56:00
2865,60,completed,3181.16,2024-02-06 03:55:00
2866,539,cancelled,1177.68,2024-05-29 07:14:00
2867,407,returned,3495.21,2024-01-14 18:08:00
2868,775,returned,2027.59,2024-03-21 06:38:00
2869,617,pending,827.67,2024-08-19 08:21:00
2870,346,returned,859.77,2024-05-10 01:44:00
2871,764,cancelled,1387.52,2024-10-01 13:47:00
2872,44,cancelled,6341.73,2024-06-21 07:31:00
2873,959,returned,4343.83,2024-01-24 16:44:00
2874,99,completed,7488.79,2024-08-06 00:02:00
2875,967,pending,8760.81,2024-01-29 16:56:00
2876,209,cancelled,3966.84,2024-11-07 02:52:00
2877,893,completed,3924.21,2024-12-16 14:04:00
2878,329,pending,1089.46,2024-03-30 06:16:00
2879,920,cancelled,3622.37,2024-08-08 16:35:00
2880,188,returned,5763.21,2024-09-05 20:54:00
2881,497,returned,7654.21,2024-11-25 04:39:00
2882,216,cancelled,2974.97,2024-01-21 03:15:00
2883,312,completed,7958.73,2024-08-17 06:21:00
2884,306,pending,4821.18,2024-12-07 17:47:00
2885,916,pending,4133.83,2024-04-18 07:41:00
2886,384,completed,628.66,2024-12-07 11:28:00
2887,708,completed,6096.25,2024-01-25 16:23:00
2888,579,completed,8052.54,2024-05-26 18:11:00
2889,958,completed,7175.06,2024-08-19 08:37:00
2890,827,pending,4088.27,2024-11-02 22:36:00
2891,639,returned,7689.62,2024-10-20 12:55:00
2892,800,cancelled,8319.79,2024-11-24 19:48:00
2893,615,returned,987.58,2024-09-24 09:09:00
2894,549,cancelled,5834.87,2024-11-22 18:15:00
2895,151,cancelled,5696.86,2024-05-30 00:49:00
2896,513,cancelled,5737.87,2024-04-09 05:56:00
2897,195,completed,1931.05,2024-04-24 09:49:00
2898,145,returned,4101.7,2024-10-13 01:26:00
2899,638,completed,9901.22,2024-08-30 04:25:00
2900,656,completed,4626.1,2024-08-01 00:41:00
2901,453,pending,7517.84,2024-06-07 17:46:00
2902,234,pending,3325.2,2024-12-05 19:58:00
2903,371,pending,8995.37,2024-09-23 04:42:00
2904,919,completed,8376.12,2024-05-25 00:57:00
2905,353,returned,8884.1,2024-03-01 04:57:00
2906,712,returned,3479.26,2024-10-08 04:25:00
2907,605,cancelled,5490.55,2024-03-16 13:42:00
2908,273,completed,7857.65,2024-07-14 18:24:00
2909,353,returned,6340.49,2024-04-20 00:35:00
2910,494,returned,1072.7,2024-12-17 04:49:00
2911,195,cancelled,5757.92,2024-03-02 08:53:00
2912,197,cancelled,4046.84,2024-03-17 07:37:00
2913,816,cancelled,8512.66,2024-05-19 20:57:00
2914,42,completed,8342.05,2024-03-25 15:48:00
2915,230,completed,164.48,2024-09-20 13:38:00
2916,401,returned,719.79,2024-01-29 03:53:00
2917,782,returned,5088.6,2024-02-08 02:42:00
2918,198,cancelled,8253.25,2024-01-14 01:04:00
2919,385,completed,6159.47,2024-05-22 02:18:00
2920,645,completed,8592.58,2024-06-13 01:29:00
2921,418,pending,8642.7,2024-09-24 06:55:00
2922,597,returned,6456.52,2024-11-17 04:03:00
2923,748,cancelled,2283.06,2024-05-23 08:01:00
2924,918,returned,4462.43,2024-11-02 09:25:00
2925,167,completed,7171.72,2024-08-17 04:46:00
2926,413,returned,6746.79,2024-11-01 04:22:00
2927,20,completed,7484.04,2024-09-08 23:40:00
2928,846,returned,9236.01,2024-01-25 05:36:00
2929,717,completed,7714.22,2024-05-14 00:25:00
2930,960,cancelled,764.87,2024-04-09 06:12:00
2931,465,pending,982.95,2024-03-08 10:22:00
2932,733,pending,2105.92,2024-07-24 03:29:00
2933,558,completed,4696.12,2024-04-14 05:43:00
2934,105,completed,6068.98,2024-01-01 12:07:00
2935,225,returned,2455.93,2024-09-19 21:20:00
2936,136,returned,5007.91,2024-10-20 11:24:00
2937,125,pending,2260.71,2024-02-08 21:34:00
2938,304,cancelled,2719.53,2024-01-26 23:10:00
2939,886,cancelled,573.08,2024-07-21 09:32:00
2940,45,completed,4368.48,2024-05-25 01:15:00
2941,463,pending,6852.28,2024-02-22 12:30:00
2942,548,completed,9284.07,2024-08-25 23:50:00
2943,512,pending,9160.19,2024-02-08 00:53:00
2944,166,completed,8794.0,2024-10-28 17:52:00
2945,187,completed,6319.83,2024-05-13 16:59:00
2946,998,returned,1799.03,2024-10-06 10:47:00
2947,850,returned,7865.51,2024-12-17 19:28:00
2948,240,returned,8679.18,2024-04-28 17:15:00
2949,898,completed,8495.95,2024-03-31 17:43:00
2950,327,returned,388.65,2024-04-27 18:48:00
2951,461,completed,4978.98,2024-12-25 18:34:00
2952,737,returned,4087.54,2024-03-01 14:30:00
2953,717,completed,4086.33,2024-09-11 07:57:00
2954,415,pending,8615.0,2024-01-08 11:48:00
2955,3,returned,5452.14,2024-02-13 21:53:00
2956,176,pending,2316.69,2024-06-27 10:43:00
2957,164,completed,9922.29,2024-12-13 21:23:00
2958,16,cancelled,5436.84,2024-08-17 03:43:00
2959,272,returned,5737.37,2024-02-07 16:41:00
2960,789,pending,820.26,2024-10-19 04:20:00
2961,582,returned,9692.27,2024-10-31 01:35:00
2962,605,cancelled,2428.67,2024-11-15 19:34:00
2963,296,completed,9535.56,2024-03-05 01:54:00
2964,339,completed,9518.86,2024-12-20 23:14:00
2965,679,returned,9752.59,2024-11-02 22:44:00
2966,257,cancelled,6518.87,2024-06-01 19:21:00
2967,867,completed,6507.98,2024-05-25 11:28:00
2968,642,returned,9628.06,2024-01-19 22:41:00
2969,452,completed,3633.68,2024-04-01 07:57:00
2970,558,returned,4531.03,2024-09-01 06:34:00
2971,788,pending,359.56,2024-11-11 14:17:00
2972,390,completed,9638.88,2024-02-02 23:40:00
2973,680,returned,4999.49,2024-09-29 15:24:00
2974,555,pending,8584.54,2024-10-21 13:32:00
2975,510,pending,8386.75,2024-03-07 10:33:00
2976,591,pending,4989.68,2024-01-20 20:34:00
2977,326,completed,4046.08,2024-04-05 21:40:00
2978,812,pending,3749.94,2024-12-22 08:56:00
2979,31,cancelled,7580.11,2024-07-18 12:46:00
2980,635,cancelled,6887.56,2024-10-18 01:01:00
2981,690,completed,1762.4,2024-10-04 05:49:00
2982,765,cancelled,8539.57,2024-05-17 08:11:00
2983,957,returned,4660.79,2024-07-20 06:08:00
2984,362,cancelled,1938.32,2024-05-06 20:08:00
2985,700,cancelled,7916.4,2024-04-23 06:34:00
2986,984,completed,3467.84,2024-03-25 08:05:00
2987,701,cancelled,1947.36,2024-06-21 23:59:00
2988,495,pending,9148.14,2024-06-24 12:10:00
2989,992,pending,4096.15,2024-10-28 07:55:00
2990,712,pending,3498.92,2024-11-07 21:23:00
2991,105,pending,8618.46,2024-09-15 03:35:00
