event_id,user_id,event_type,page,product_id,session_id,event_at
3900,127,page_view,profile,60,e284a5e6-1bc9-41a9-9b03-fb102dede7b4,2024-11-28 09:36:00
3901,645,page_view,product,95,b20967d7-7f8e-4364-a12c-0ad82cbdf6e0,2024-11-25 11:57:00
3902,505,add_to_cart,profile,85,a41bb85b-97e9-417c-8a15-5402a0b2d8c6,2024-07-10 18:29:00
3903,643,add_to_cart,search,8,79c5cc8e-b1db-4932-bb56-14fc73ef6121,2024-06-03 12:26:00
3904,455,remove_from_cart,checkout,38,4391cfc1-0d45-45e0-8203-3f339b15ca8e,2024-11-05 07:08:00
3905,366,page_view,checkout,40,b74c3b7f-6c18-4744-a353-ce1e267ff62e,2024-10-30 19:32:00
3906,495,remove_from_cart,product,64,aba193cd-bfd6-4b19-be7f-c5b09b2fc1ae,2024-11-28 00:57:00
3907,76,search,search,60,dd2ac24d-d2c1-4024-8837-d0a710189a95,2024-03-21 07:55:00
3908,622,search,profile,43,889e4c74-8745-4ced-bc74-b2d1dda0db50,2024-09-21 14:36:00
3909,916,search,home,52,e7e5b7c7-fde2-4601-9e91-51a0100517e2,2024-08-10 13:22:00
3910,327,add_to_cart,cart,67,3a32d433-c46c-429a-9004-e5e7de60b729,2024-10-14 11:14:00
3911,33,add_to_cart,cart,55,d59ccfd9-cdd0-4563-868c-d244c5a5be68,2024-10-09 13:52:00
3912,706,purchase,product,4,809cf26c-ef9f-4272-ac84-45b1ecc8d548,2024-05-09 01:58:00
3913,676,page_view,home,80,c9237f22-d323-45ac-bebe-c7fa9fe4122d,2024-07-08 06:24:00
3914,357,purchase,checkout,26,ec483f93-2b6e-4d45-a391-5f829a0b1e51,2024-09-12 05:38:00
3915,813,add_to_cart,checkout,65,9dec715a-d582-4f76-8738-7d812f08a3f2,2024-09-08 12:04:00
3916,736,add_to_cart,search,100,a8daff14-e87b-4476-af6b-3ea3c9fe1ce0,2024-10-04 08:17:00
3917,113,remove_from_cart,product,48,cf4bebd7-2295-448c-b59c-d27905d27df7,2024-04-28 20:14:00
3918,431,page_view,product,71,ccb37e3c-cd71-4c32-9c46-339f5b952324,2024-08-09 19:01:00
3919,736,search,search,64,f1047b29-8648-4dc2-aa99-3d411a16142e,2024-09-02 10:52:00
3920,948,purchase,search,63,c43138d6-f77d-4312-9d9f-4ce2ffb628c1,2024-04-11 11:37:00
3921,872,remove_from_cart,cart,53,722c3ecc-9b77-4f2e-9deb-f234b0ec4f14,2024-05-03 08:11:00
3922,514,remove_from_cart,product,45,8f48d59c-811d-4a2d-b697-a7e61b75deea,2024-08-29 09:50:00
3923,785,purchase,product,7,bb0e4237-f94c-44a3-a8d5-77d8338144cb,2024-08-06 13:21:00
3924,158,purchase,product,43,ef7a5346-15b8-4407-a7d0-d9bda9b7501b,2024-12-31 19:41:00
3925,390,remove_from_cart,cart,20,5416672d-05a8-4425-92ee-0320924c958e,2024-09-28 18:32:00
3926,48,page_view,home,64,6abfea83-99d1-4165-be76-4ca7f6a11668,2024-12-28 12:37:00
3927,823,purchase,checkout,55,8366a70e-6cd8-4516-99ed-17ffa18e47d6,2024-11-18 15:45:00
3928,879,page_view,cart,53,30c003b1-52da-4f24-8172-7b74f0fe4eef,2024-12-09 20:12:00
3929,912,page_view,profile,96,559d9045-98d3-480f-bd51-1ffab990413e,2024-08-12 23:23:00
3930,588,add_to_cart,cart,58,01b0e290-c3bf-441e-8685-749b07f7c5d6,2024-11-15 14:29:00
3931,664,purchase,checkout,72,56d4b382-e713-4761-8e8f-c6885d6b36bc,2024-01-25 01:50:00
3932,822,page_view,product,58,da67069e-b80c-4033-ae37-bb5918dfddfc,2024-04-16 03:15:00
3933,477,add_to_cart,checkout,97,84a52ba8-8f61-44c4-b08e-36ee1b65c80a,2024-06-18 02:08:00
3934,993,remove_from_cart,cart,72,d68ec779-3589-4d7c-bcb0-7e86846e3345,2024-06-23 15:39:00
3935,593,add_to_cart,cart,17,4cbcce1c-6cd2-48b4-ac44-49132cc698fc,2024-05-06 08:40:00
3936,49,add_to_cart,profile,11,9c855faf-023a-4502-a991-fe8e730f538e,2024-03-02 19:39:00
3937,951,page_view,checkout,37,24d33332-ae72-4999-a78f-952e751e27d8,2024-04-17 13:39:00
3938,809,purchase,checkout,95,c30198e8-6daf-4ef8-8480-3d5b7d872752,2024-10-22 09:16:00
3939,863,purchase,profile,60,03c399b7-6802-4014-b90b-b32f6ee42002,2024-05-26 19:10:00
3940,683,page_view,cart,5,54853c18-5f3d-4422-a534-2d0f429a1400,2024-04-19 03:35:00
3941,778,add_to_cart,checkout,31,dcb3f4b8-a7c6-4fb4-b2f7-afdf51040c9c,2024-07-12 18:48:00
3942,678,add_to_cart,home,78,ab9e6737-4d4b-4a24-a92f-e02dcc69ece9,2024-02-21 22:27:00
3943,738,purchase,profile,95,554693d1-4a44-4e80-b7bd-b0b5b68d2026,2024-08-25 02:50:00
3944,31,search,checkout,51,28288645-72c9-4a69-8900-9bbeb80cb216,2024-10-21 08:28:00
3945,617,add_to_cart,search,91,a684ce54-96e5-4274-9f7c-59e46938893c,2024-01-29 04:35:00
3946,202,search,product,60,32a02e0a-f4b0-4aec-9aa9-8b321400535a,2024-10-05 03:45:00
3947,482,search,search,46,bf7466fd-1a95-41d1-baf7-a4f289f162df,2024-12-10 05:30:00
3948,774,search,checkout,74,fdf9bbea-2075-4675-b041-6316063270df,2024-01-01 20:12:00
3949,32,page_view,cart,45,40fa6f29-a9b7-4c0c-9fe2-8c1f9e13dd1f,2024-02-19 05:37:00
3950,870,purchase,search,87,a002aa4c-fb19-48d1-aedd-75c92175e71a,2024-10-31 03:58:00
3951,912,purchase,profile,59,615de5a1-e9cc-46cc-af0d-ec87bc8e264f,2024-02-17 12:04:00
3952,253,purchase,home,14,78f00e36-48a9-491c-b806-8cc20002e650,2024-09-14 21:54:00
3953,868,page_view,home,3,7cbf273c-e20a-4e57-b3f7-bb5ad45b5c95,2024-12-27 14:12:00
3954,868,remove_from_cart,cart,22,e09d5f53-d57b-4d98-aafa-49653abf2534,2024-09-09 16:16:00
3955,377,page_view,product,57,a5002142-943e-4345-a810-543df80cf867,2024-12-26 02:00:00
3956,380,add_to_cart,profile,65,f2a08098-0268-4729-8f78-afddeab50dda,2024-12-23 17:13:00
3957,316,search,profile,70,245f48a8-9f8f-4029-8398-b86f8a2eb1be,2024-08-16 21:29:00
3958,559,search,profile,35,c29cc74c-405a-4e61-8c13-a4274610b1a2,2024-02-25 11:48:00
3959,397,purchase,search,57,d5946d6e-aafe-47c2-a393-6661b5e77c0b,2024-12-15 23:43:00
3960,531,page_view,search,56,28cee29c-2eb9-40f7-a05f-a798f2a15eb5,2024-10-07 09:29:00
3961,418,add_to_cart,cart,90,844533c9-0d2e-44dd-a70a-bd3e52b8014e,2024-10-22 18:25:00
3962,461,add_to_cart,product,26,f428ea85-628a-4bb9-94a0-97252b478df4,2024-06-05 12:55:00
3963,666,page_view,profile,60,9dc419e6-a93e-4b16-a491-16a44bcb392c,2024-09-18 18:06:00
3964,898,purchase,checkout,11,e8a9ada6-febe-46ab-b221-3a601bc1f98a,2024-01-29 21:41:00
3965,161,page_view,product,63,5a08058a-3549-473f-9aad-5bdb112cf7d2,2024-09-30 13:16:00
3966,113,page_view,search,79,fb7e9d03-c917-4581-847f-887503f90107,2024-12-16 09:28:00
3967,277,purchase,home,59,c54198ea-a708-4eae-a7b2-91ee15c1b2c1,2024-10-15 18:12:00
3968,540,search,checkout,66,2cd85c84-1b56-4d3d-80d7-ef3fe6b4237c,2024-05-08 17:31:00
3969,988,search,checkout,97,7f9f9d02-f752-4fb5-ac3b-51bfef08ca09,2024-05-06 17:10:00
3970,277,purchase,search,70,e415c104-455d-43ce-b60f-5eb39afe3b5b,2024-08-15 02:40:00
3971,421,search,cart,98,7eda1b52-5350-426d-ac18-70c33ea2895b,2024-06-28 02:55:00
3972,964,add_to_cart,home,21,09a2c944-f2e4-4b08-8981-dcc6d23126ff,2024-09-05 20:43:00
3973,481,add_to_cart,home,43,08b62ed2-efe9-4208-afef-8800683ef5aa,2024-03-06 17:05:00
3974,367,search,home,36,4c96bcc2-05e8-4a7b-b523-408198c12e8b,2024-04-08 12:40:00
3975,97,add_to_cart,search,14,a3457825-eac5-40ef-afb2-6b1cce872d8b,2024-12-29 10:44:00
3976,121,purchase,product,78,eb7e534c-0f2b-4aed-9a3e-35ed4e497c6b,2024-12-25 09:21:00
3977,88,add_to_cart,search,44,d4e6ef10-054e-48ff-9bdb-ce70b076289f,2024-12-22 16:36:00
3978,77,add_to_cart,home,65,f5810c26-3ab3-4d69-827b-ef37852ec0b2,2024-11-02 16:54:00
3979,85,purchase,search,13,194733cf-48a0-48ad-b174-7181745f3e76,2024-03-02 22:20:00
3980,622,search,checkout,19,57c445f4-8946-4664-bfc6-b39d0d6ac62d,2024-05-14 16:47:00
3981,216,remove_from_cart,product,7,fcc2f6e5-5c49-48b2-887e-ead69aea1e65,2024-11-17 13:30:00
3982,884,remove_from_cart,home,51,87b55066-0cb5-43c4-9ca1-17f773c86562,2024-09-07 03:08:00
3983,242,search,search,71,1479af39-2081-4167-85df-7451044170f8,2024-11-09 03:13:00
3984,725,search,profile,76,45f391cf-01a7-40d2-a49a-edd1f2c1e547,2024-09-12 19:24:00
3985,544,search,checkout,66,4eb8eb90-2f23-4e87-9c1b-eef514fd88af,2024-11-11 19:31:00
3986,802,add_to_cart,cart,26,0e4e5bb2-2b20-4395-9f41-c1abeff065e3,2024-09-09 04:19:00
3987,711,add_to_cart,checkout,95,c4bf7ebc-828e-4108-b5b7-ff7d7e696208,2024-08-26 10:08:00
3988,208,remove_from_cart,checkout,31,fde991ee-747e-4924-b3af-64272ae1b79f,2024-08-27 03:01:00
3989,680,search,profile,73,7f4c05df-3899-4204-a4af-a1fffafc3f7e,2024-08-14 06:12:00
3990,843,remove_from_cart,profile,54,d37e6e8d-cd1e-4a22-9772-edbb611d9b0e,2024-02-08 06:40:00
3991,936,page_view,search,43,b466d74d-a810-40a2-8fec-3f7be7e91fd6,2024-03-13 09:31:00
3992,79,search,cart,30,728b69c9-8f35-491d-a4f4-24769a3b5c8a,2024-06-28 06:02:00
3993,999,purchase,checkout,99,faf1ae52-74b7-47e5-a12a-273cfcf21980,2024-03-07 03:32:00
3994,478,page_view,checkout,85,1e32e9c7-d577-4de6-a6c2-07126a61d49e,2024-04-10 09:20:00
3995,888,purchase,search,34,1165d3c0-2195-4f62-8ea6-5229f77782a4,2024-09-19 07:36:00
3996,581,purchase,cart,16,9b79f489-01bb-4e97-9c30-c7390429c39d,2024-04-20 11:14:00
3997,126,add_to_cart,product,88,95bd6cd1-745e-45de-b6f0-d67905c1e919,2024-05-13 13:40:00
3998,614,add_to_cart,profile,73,e2832317-cca7-4a34-8dab-def0ba1aa627,2024-09-08 16:53:00
3999,916,add_to_cart,checkout,100,549d7dab-2484-47f5-96cc-4c4a30076fc5,2024-01-26 02:08:00
4000,287,purchase,home,8,952bae2a-8c5d-4f11-947a-b75cf56c75f7,2024-02-17 01:14:00
4001,522,add_to_cart,profile,28,4ffd9805-7be2-451a-a181-d3ac1ff46e07,2024-04-22 02:05:00
4002,161,search,checkout,78,50fbbdcd-55b8-41f5-8a2d-184d454ceaf5,2024-08-27 20:16:00
4003,854,remove_from_cart,cart,23,99b18f6e-df58-4637-87ba-819379b5ee61,2024-09-05 20:27:00
4004,684,search,checkout,49,6c115160-45bf-4396-8258-c743ebae81d2,2024-12-16 05:41:00
4005,955,remove_from_cart,product,66,0f554646-4ae3-4793-a1b4-16364f9e65dc,2024-03-31 06:31:00
4006,447,purchase,product,58,6ff20ca7-7760-48f0-8728-de26dcd3455c,2024-09-18 17:47:00
4007,256,page_view,product,5,853587b4-8cc9-4e8f-b392-34ec7e5f2e5b,2024-08-07 13:30:00
4008,106,add_to_cart,profile,27,49d64e00-3087-4471-912f-1619b41442ae,2024-12-20 15:34:00
4009,420,search,search,33,c15f12ac-0a2e-4b95-8fcf-63d0b2c64e92,2024-04-24 06:35:00
4010,197,purchase,profile,91,8907248f-8be5-4b30-bcb0-25958d10e512,2024-05-14 21:22:00
4011,678,remove_from_cart,profile,70,19535b20-27a3-4ed6-8042-79f7a2efd946,2024-03-18 14:15:00
4012,648,search,cart,34,024dafdc-e594-49f4-af46-89d6b8a175aa,2024-10-08 21:41:00
4013,102,purchase,checkout,13,fa159bb5-ecad-4618-8e81-1a2a771741ce,2024-05-22 18:33:00
4014,925,purchase,profile,13,468a73ef-ed46-4a7d-a991-70eb99fc84fa,2024-01-14 16:47:00
4015,778,add_to_cart,profile,80,406a2933-7011-4cc4-a27f-e18779caa552,2024-08-09 16:40:00
4016,152,search,product,40,d8b53444-b112-4628-9b39-c53e2bf415dc,2024-11-28 11:38:00
4017,62,search,cart,61,49586398-24f5-4109-8817-73224ff12e2d,2024-03-17 03:56:00
4018,351,remove_from_cart,checkout,31,6cceac44-8a36-40f6-83e0-0b2b07c9015b,2024-03-13 22:21:00
4019,152,remove_from_cart,search,92,cc628185-6727-4b61-9154-6149ec7bf292,2024-12-16 16:32:00
4020,375,search,product,9,e478db4e-e482-4c61-a6d5-3a3f55c88070,2024-03-13 21:18:00
4021,61,add_to_cart,product,65,b2161190-0f43-4a28-84ea-e11c16e247ec,2024-02-28 08:01:00
4022,805,remove_from_cart,search,96,c966d094-5b84-4c5f-a51d-4e61ed4e7649,2024-01-25 19:34:00
4023,477,add_to_cart,home,30,eaa56186-66bb-4b9d-b2dc-03de1fae9690,2024-04-13 03:42:00
4024,801,add_to_cart,profile,43,56ce2655-d69f-4375-8769-c02e86ebe367,2024-07-31 22:35:00
4025,4,search,checkout,31,4c0eb19c-1979-418d-bb55-b97ffebcc4a4,2024-12-01 08:32:00
4026,620,add_to_cart,checkout,44,6a4a7ca0-364f-4bbe-ac22-66da2baa377f,2024-10-21 09:23:00
4027,643,remove_from_cart,checkout,1,df50dc82-a15d-473e-8392-404bcb231b9a,2024-02-11 22:49:00
4028,679,purchase,product,61,44d7601e-55d5-4386-a836-baaf3f0c1f57,2024-09-17 11:13:00
4029,825,search,profile,68,d58d42ea-f2e3-4227-aa89-79b973d69e66,2024-12-30 23:29:00
4030,269,remove_from_cart,profile,64,2fcc0dd6-f521-4967-94ee-931d44372798,2024-04-18 13:17:00
4031,124,remove_from_cart,search,18,8fce6ee1-d8e3-4285-86a4-a6e210d2dbf8,2024-09-30 12:18:00
4032,677,page_view,home,72,ff17163e-d981-46e0-b983-0a9fb4841c9c,2024-02-11 00:05:00
4033,674,add_to_cart,search,4,3bd681da-ec3a-4faf-a6c5-e4bef7d56358,2024-01-25 05:46:00
4034,692,page_view,home,57,1ff0e4ec-888e-4825-a70d-2c5584b4950f,2024-10-17 13:41:00
4035,937,add_to_cart,checkout,51,271cb427-996b-441d-95c3-a04bf86ad658,2024-11-06 00:08:00
4036,5,remove_from_cart,home,2,33201761-aa78-4d08-99f0-c6e94ef3ba65,2024-11-03 20:12:00
4037,190,search,product,14,f16a28c1-8b3b-4f2f-ba5b-9bf4d382fb7e,2024-03-31 22:22:00
4038,137,search,cart,46,3c7d1f6f-0362-4b2f-8d05-66cdd0bf9c7a,2024-04-02 23:56:00
4039,27,add_to_cart,search,65,e42ba12c-274c-40ca-b005-850c809b2f1c,2024-02-07 06:21:00
4040,996,add_to_cart,search,84,d04425b2-a40e-48bb-94d4-08e5d8c3ab9e,2024-05-07 07:33:00
4041,544,add_to_cart,search,95,474d3c46-04e6-4989-8f8e-95cb07f0d0b0,2024-06-21 10:43:00
4042,721,purchase,search,54,fc1ebfc2-e59b-4516-9892-620dac4d340d,2024-09-01 19:24:00
4043,729,add_to_cart,profile,7,5f3cc135-d7dc-400b-9d5b-29f2b25d886d,2024-03-22 07:53:00
4044,823,remove_from_cart,search,67,3ba5e672-8923-4736-97d9-f720e4c4cd0f,2024-09-24 21:25:00
4045,2,page_view,home,1,37639a51-bbc4-4428-b676-3a58d6ee148f,2024-01-10 08:42:00
4046,404,search,product,46,8b9d2a92-ca7e-45a8-8bf0-d4b70deedcce,2024-03-14 22:19:00
4047,889,page_view,profile,44,4818b4a1-91ad-4746-8754-939090871b35,2024-01-29 14:26:00
4048,368,add_to_cart,profile,95,2a7330db-d760-4a00-88a9-a1a02fa36a66,2024-04-18 23:12:00
4049,325,purchase,home,93,4fc535f2-40bb-4099-94df-da91d8f177f1,2024-02-27 18:06:00
4050,430,remove_from_cart,home,73,326e25ec-3b52-4c0c-9ca4-0ef018bdf078,2024-03-11 19:33:00
4051,901,page_view,checkout,90,bc85fa78-cb50-4bbf-993c-0b5314ead6c4,2024-06-27 03:22:00
4052,137,purchase,home,13,ae83b8af-cfad-4a61-97ed-c2f0c9f4deee,2024-12-01 04:44:00
4053,496,remove_from_cart,home,94,82ff771c-7b6f-46c0-a4f2-f4b9ea6a836f,2024-02-28 04:59:00
4054,609,purchase,profile,99,f7486598-49f2-46cc-b2c2-da755ff6412e,2024-08-27 13:17:00
4055,138,remove_from_cart,search,92,35aa8909-c2fe-4b55-845d-655410381514,2024-06-11 09:57:00
4056,504,purchase,checkout,11,7cfe2dfd-8ba4-4506-8024-99b03ac3eda1,2024-10-26 04:51:00
4057,857,add_to_cart,cart,59,74f2e17a-b120-47c2-9fee-5937d988a1a9,2024-10-03 04:10:00
4058,122,add_to_cart,profile,18,75caf9f0-c8d2-4169-ae57-73b463f249b3,2024-06-26 17:33:00
4059,796,page_view,checkout,52,215d3ebe-08d3-4a31-8563-5328f083d6fb,2024-02-19 21:08:00
4060,601,add_to_cart,checkout,1,000708a0-0952-4d84-b471-1eace9c2845d,2024-08-07 21:23:00
4061,795,add_to_cart,profile,50,c9371bcd-f186-4453-826e-918a2039243e,2024-07-21 03:09:00
4062,782,page_view,home,18,bd06c3e9-77be-4dae-9999-203b27ff063a,2024-04-20 14:57:00
4063,994,search,product,65,32269210-4311-4995-961d-1fe57964d529,2024-02-16 08:44:00
4064,855,search,home,20,857e9fc5-95bc-407f-aa5c-2cb41a2cec2c,2024-03-25 19:32:00
4065,202,remove_from_cart,profile,66,a765d2ab-ef43-4d3a-9a4f-eb76a67e99cf,2024-08-25 08:29:00
4066,305,remove_from_cart,home,84,0bf86368-a00e-4f2e-bd87-a2b6d213a89d,2024-03-06 09:01:00
4067,287,add_to_cart,search,34,12f59efd-2e86-4db0-a940-0d527ea70d23,2024-04-05 22:33:00
4068,977,search,product,31,126630f1-bbe2-4f20-9e7c-d462502e5ea4,2024-06-27 23:46:00
4069,682,page_view,home,46,d3633533-e291-4c97-b49c-4c046cb6e840,2024-10-04 20:49:00
4070,176,purchase,profile,2,bfc10024-b48e-4f5a-8df7-78010910d1fd,2024-03-21 08:40:00
4071,900,remove_from_cart,product,67,94da8c99-8f7c-42c2-a0cf-84dd724e59fb,2024-07-07 18:52:00
4072,180,add_to_cart,cart,37,32e72d19-8c60-4d69-80b6-cfd94c563cf1,2024-08-03 07:45:00
4073,942,add_to_cart,product,12,551be237-8024-4a6b-b152-806c661f1d31,2024-02-08 02:39:00
4074,780,remove_from_cart,checkout,5,5a2a17b6-a200-4e8f-be0e-8180a2cd7a53,2024-02-04 02:31:00
4075,891,add_to_cart,profile,31,b721a6d2-aa5c-4654-9214-dcd624cdf0d3,2024-10-18 12:14:00
4076,833,page_view,profile,76,e5fff42a-d004-46f1-89aa-cee4cfbf7738,2024-11-29 00:57:00
4077,698,page_view,profile,89,a7a07f2e-20a0-4fd2-8ff7-e685514651b5,2024-11-22 01:29:00
4078,648,purchase,product,31,22ccc97c-ca5c-406c-ba10-c7809f5b0211,2024-09-08 16:23:00
4079,355,purchase,checkout,15,a33dcc46-9646-4c26-87b3-b763484ca283,2024-03-28 06:41:00
4080,891,page_view,home,56,f1f8c36d-7b21-40e2-a5f8-def02e1c7c8a,2024-09-11 09:59:00
4081,811,add_to_cart,home,20,30de12dc-e05d-4ae5-8585-d19d1c6d54ab,2024-02-23 04:01:00
4082,853,purchase,checkout,31,2b459897-a3e0-4b71-b995-f67e942532f7,2024-03-28 23:27:00
4083,463,add_to_cart,search,48,20f02c06-feab-4afa-9f29-46f741e5a469,2024-09-23 19:18:00
4084,526,add_to_cart,product,67,2f0dad33-621a-4450-8369-9bb34db10e57,2024-12-22 12:19:00
4085,708,purchase,cart,16,b2c564f7-8b79-49e4-bffd-479873ef3d8e,2024-03-05 12:26:00
4086,255,page_view,cart,76,4a73cd7a-aac7-440f-9a80-6e07b5978063,2024-07-29 16:41:00
4087,226,add_to_cart,search,20,e1675ab0-99db-4e88-a7b4-e699d9decf4d,2024-04-29 07:04:00
4088,492,purchase,checkout,30,e768fbce-7924-4a98-a66c-1b7732b593c5,2024-08-09 23:18:00
4089,769,search,profile,31,55b88225-13f0-4d4e-8f93-f0a320f8edae,2024-04-17 10:44:00
4090,817,remove_from_cart,checkout,71,06c1787d-acca-4cb9-a1a3-a146ab6252cb,2024-02-14 15:41:00
4091,739,remove_from_cart,profile,44,be66113d-8dc8-423b-9c77-44dbc2e8e1e4,2024-08-31 19:20:00
4092,569,purchase,profile,71,d50c515c-e63d-49a8-9b50-5a1cb2dcbe30,2024-01-25 12:24:00
4093,519,purchase,checkout,97,279776a2-7a82-498a-abd8-85226123f2b2,2024-01-28 19:54:00
4094,399,search,profile,46,08a3fb60-a057-45d3-8228-a362984d898c,2024-01-14 15:23:00
4095,399,purchase,product,69,4bb0e34c-7cf0-4766-8c5b-95a2b333eeb6,2024-07-19 23:11:00
4096,232,add_to_cart,search,71,d3f96537-a77f-4925-aceb-ba95c9dfb1db,2024-05-17 02:49:00
4097,885,page_view,profile,10,9c924551-220f-48a3-ae5c-c84dc0d8719e,2024-08-27 18:59:00
4098,357,search,home,89,fbbf333a-fe2c-40f6-8194-e1ee9375930f,2024-05-20 19:57:00
4099,971,remove_from_cart,checkout,86,e864f5a9-d325-474c-ba00-edf1d6bd1ee2,2024-08-02 01:13:00
4100,324,purchase,profile,24,b834cf0a-4553-4049-994b-b14ae78c3638,2024-04-08 21:35:00
4101,26,add_to_cart,cart,100,05ba1ff7-89f2-445d-96c7-4f2001b61c2f,2024-06-14 11:30:00
4102,977,search,home,62,e1f19a11-4ad4-49a4-873b-6dbea5348444,2024-10-29 09:57:00
4103,414,add_to_cart,product,86,59cdb047-763d-496a-b029-1d87b1efeb9e,2024-11-08 11:07:00
4104,949,remove_from_cart,profile,53,96e368f2-36f1-4c51-9abd-bab6362f69cd,2024-08-21 09:29:00
4105,938,page_view,profile,20,12bf1648-1f56-4290-a08c-b1c2649b869f,2024-04-14 14:23:00
4106,973,purchase,profile,14,d1e64ad1-126d-42be-91c5-9f4402e64da0,2024-11-13 01:16:00
4107,189,remove_from_cart,cart,82,425fa441-c818-4d43-88d3-8b73d21397ff,2024-11-28 12:08:00
4108,758,remove_from_cart,profile,12,1c2b1f98-2922-42dd-a6e4-cd80b2ff6802,2024-08-06 22:41:00
4109,511,remove_from_cart,search,60,7444a0a0-5a02-4d46-a40d-1ea3d148a403,2024-05-21 16:50:00
4110,620,search,cart,71,7ac93253-81a4-4970-b8a6-769850e471d8,2024-04-27 18:24:00
4111,45,remove_from_cart,search,26,3ca82d02-5e15-4e07-9f15-38d01eccfa2a,2024-02-27 16:08:00
4112,929,page_view,home,70,20fe1abd-bd43-4c62-9111-7dfe8004ffca,2024-03-03 09:33:00
4113,924,remove_from_cart,home,55,b4e9e362-a6b3-4338-842c-10c84d7d1bab,2024-02-23 17:28:00
4114,593,search,checkout,32,68426a2f-37ec-4288-ae7d-f7a7c58811b6,2024-05-09 21:56:00
4115,890,remove_from_cart,home,53,6c49b0ce-084a-4a55-9cad-5ac16eba38c4,2024-12-27 01:47:00
4116,874,search,search,23,0039199a-28e1-4146-bd91-5e8dbe87fbd6,2024-06-07 15:42:00
4117,605,add_to_cart,profile,19,022b8668-4e19-464b-8e87-c77308f693ba,2024-03-25 19:56:00
4118,508,search,product,99,5c722dff-d67a-4619-8390-f8d25f9033fa,2024-01-11 20:50:00
4119,941,search,search,11,16f26df1-ff83-49c3-bd2a-5eaed2ebf527,2024-08-16 18:11:00
4120,697,add_to_cart,profile,79,38a6d902-cdfc-4269-ba42-6f0a0eaa47f5,2024-04-13 23:48:00
4121,771,search,search,77,f239852b-0d72-4442-bd8c-c34ced833ab2,2024-12-30 01:47:00
4122,911,search,cart,97,8868fcd2-3e4f-400f-88e6-93788b925b34,2024-06-26 07:10:00
4123,491,purchase,profile,60,6f44c53a-bf99-4364-8cbb-a6b575231157,2024-08-30 01:22:00
4124,382,page_view,product,60,82fa4234-f0fd-4126-bc28-99a688d9b231,2024-02-16 17:04:00
4125,794,search,checkout,19,f1ed6dad-f420-4152-9ad3-de1c7748aa7e,2024-06-06 22:30:00
4126,438,purchase,profile,41,8a85aea1-ff4b-4279-b4a4-815f1a0fa238,2024-12-28 18:00:00
4127,347,add_to_cart,cart,98,6f9d3e3f-8c1d-47a1-a0bd-e803c857c082,2024-10-31 20:30:00
4128,365,purchase,cart,38,2e4dcfac-582f-467b-abb5-f9216944506c,2024-06-16 02:03:00
4129,111,remove_from_cart,search,72,2e1987ad-19cc-4925-b665-fed8e11ab7c6,2024-05-08 10:23:00
4130,357,remove_from_cart,cart,54,fad33e88-3f04-43ca-8f75-f93675ee92ae,2024-03-10 06:11:00
4131,852,page_view,checkout,73,75d70f29-14ad-416d-8a0d-bc23fdec7049,2024-02-20 08:44:00
4132,998,page_view,home,67,927c4289-be68-4489-9a2a-5f1adac397d2,2024-11-27 12:16:00
4133,195,remove_from_cart,profile,61,b54d440b-f4b9-4066-91bf-9e008713c5c0,2024-02-08 13:04:00
4134,511,page_view,product,77,54e4d90e-7f29-402f-8778-be863e506578,2024-08-29 05:31:00
4135,947,add_to_cart,home,18,e41496ee-c692-4f24-87b0-6a5c651a6ee5,2024-10-20 08:22:00
4136,915,remove_from_cart,profile,37,a58e57c1-8bde-4f3c-9760-e33581fbf1c7,2024-08-10 18:47:00
4137,481,add_to_cart,checkout,12,2030d63d-f006-42b8-80a0-bc9b325d8f3d,2024-05-15 04:17:00
4138,316,search,product,80,a32dffc1-997c-40b1-a437-83cbf4b8687d,2024-05-10 03:47:00
4139,464,remove_from_cart,checkout,21,47d214df-069d-4a7b-90db-eadccc3cc54e,2024-04-20 01:35:00
4140,629,purchase,home,88,194e6ce9-785a-43fc-a89c-3bea03b10e6a,2024-03-12 20:26:00
4141,931,search,cart,36,7ecfe140-eeb1-498a-a2cd-b24b5025f210,2024-07-15 11:59:00
4142,789,remove_from_cart,home,60,4f5ab1d0-49ff-4b20-b0f6-b6e9db318956,2024-04-20 15:08:00
4143,256,remove_from_cart,product,87,cf42a8f0-f64d-4435-9f40-c17bffefb254,2024-04-29 16:09:00
4144,208,search,search,20,1a7c1c1e-281b-4fec-bb30-60ef9fc855e0,2024-06-19 13:21:00
4145,567,remove_from_cart,checkout,49,c4d1b009-89cd-4c61-9c9d-e02ea4a4faaf,2024-04-11 15:45:00
4146,417,search,product,68,bf00188c-76d1-4356-9dc4-5331df566428,2024-08-29 08:57:00
4147,980,add_to_cart,profile,41,ecf18329-5845-47f6-a999-793ebef87599,2024-11-09 08:12:00
4148,492,add_to_cart,profile,48,0118ac9f-8e7c-4a07-8e74-6bbc09c8e298,2024-10-17 20:07:00
4149,977,search,home,45,d5603921-e525-4ca1-99c4-a332529dd71d,2024-09-16 00:56:00
4150,514,remove_from_cart,search,88,aed7f29f-b864-46bb-9fd7-304245d47439,2024-12-12 20:37:00
4151,896,remove_from_cart,checkout,55,31722aad-0a9a-412b-bd4b-0d9e544c0b72,2024-11-17 12:40:00
4152,166,purchase,product,70,378a9773-0861-4f53-8824-7426caf1041b,2024-08-26 04:16:00
